review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_themes
611,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9997497200965881,
612,👏👏👏,5,2024-11-24,Bank of Abyssinia,Google Play,NEGATIVE,0.6970564723014832,
613,Money,5,2024-11-24,Bank of Abyssinia,Google Play,POSITIVE,0.9659326076507568,
614,It needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play,NEGATIVE,0.998616099357605,
615,ab,3,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.9603193998336792,
616,Ademtahir,5,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.9930111765861511,
617,✌️✌️,5,2024-11-20,Bank of Abyssinia,Google Play,NEGATIVE,0.6970564723014832,
618,Please this app on my android phone,3,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.6488646864891052,
619,GOAT 🐐 🐐,5,2024-11-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9337347149848938,
620,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9994460940361023,
621,Fast and reliable,5,2024-11-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998595714569092,
622,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,Bank of Abyssinia,Google Play,NEGATIVE,0.9998020529747009,
623,Very good,5,2024-11-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716675,
624,One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9997566342353821,
625,❤❤❤❤❤❤,5,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.6970564723014832,
626,Oene,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.827886164188385,
627,i find it interesting specially in reciept downloading,1,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9981314539909363,
628,it good,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998427629470825,
629,"This app crashes everytime, please fix it",1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9996472597122192,
630,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9964038133621216,
631,I need a support the app is not working,5,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9998034834861755,
632,Bast bank of ethiopia,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9978061318397522,
633,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9990527033805847,
634,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9878897070884705,
635,The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.999774158000946,
636,Wweeeer,4,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.8910733461380005,
637,Infinx,5,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9042560458183289,
638,Great service,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,
639,This app is not available on all android versions and some times it is not functional.,1,2024-11-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9997187256813049,
640,senayt Mesfin,4,2024-11-08,Bank of Abyssinia,Google Play,POSITIVE,0.8874821066856384,
641,Bad app vety bad.,1,2024-11-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9998058676719666,
642,Abessnya Banke,5,2024-11-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9873653054237366,
643,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9997209906578064,
644,Professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play,POSITIVE,0.9616295695304871,
645,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,Bank of Abyssinia,Google Play,NEGATIVE,0.993607759475708,
646,አይሰራም አስተካክሉት,5,2024-10-26,Bank of Abyssinia,Google Play,NEGATIVE,0.7850591540336609,
647,Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9962698221206665,
648,Fast transfer,5,2024-10-24,Bank of Abyssinia,Google Play,POSITIVE,0.9989985823631287,
649,"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9989662170410156,
650,Amrumehamed,1,2024-10-21,Bank of Abyssinia,Google Play,POSITIVE,0.6924043893814087,
651,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,Bank of Abyssinia,Google Play,POSITIVE,0.9683735966682434,
652,ደደገነሐ,5,2024-10-15,Bank of Abyssinia,Google Play,NEGATIVE,0.6970564723014832,
653,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9995194673538208,
654,A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,Bank of Abyssinia,Google Play,NEGATIVE,0.999660849571228,
655,Good App,4,2024-10-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998493194580078,
656,Best app to me,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.9978218078613281,
657,BOA,5,2024-10-11,Bank of Abyssinia,Google Play,NEGATIVE,0.7410539388656616,
658,Abdulkadir,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.981449544429779,
659,Bad,1,2024-10-10,Bank of Abyssinia,Google Play,NEGATIVE,0.999782383441925,
660,If it is possible I would gove0 star,1,2024-10-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9928192496299744,
661,Nise mobile bankig,4,2024-10-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9858755469322205,
662,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9532791972160339,
663,Ok,5,2024-10-04,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555847,
664,Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9992843270301819,
665,Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.998016357421875,
666,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9964292645454407,
667,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.659737765789032,
668,Worest app,1,2024-10-03,Bank of Abyssinia,Google Play,NEGATIVE,0.7789773344993591,
669,The worest app ever,1,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.9535900950431824,
670,አሪፍ ነው በርቱልን,5,2024-10-03,Bank of Abyssinia,Google Play,NEGATIVE,0.8337253928184509,
671,Wwwerrr,5,2024-10-02,Bank of Abyssinia,Google Play,NEGATIVE,0.8502517938613892,
672,ጀማል ውቀቱ,5,2024-09-30,Bank of Abyssinia,Google Play,NEGATIVE,0.7850591540336609,
673,Great For Financial company,5,2024-09-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998703002929688,
674,Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play,POSITIVE,0.9991422891616821,
675,The App's crash always.. Error.....,3,2024-09-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9996880292892456,
676,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,Bank of Abyssinia,Google Play,NEGATIVE,0.998582124710083,
677,"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen Bank,Google Play,POSITIVE,0.999860405921936,"Transaction Performance, User Interface (UI) & Experience"
678,What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen Bank,Google Play,NEGATIVE,0.9985862970352173,"Transaction Performance, User Interface (UI) & Experience"
679,Exceptional Product.,5,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.9998724460601807,"Transaction Performance, User Interface (UI) & Experience"
680,very easy app,3,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.995521068572998,"Transaction Performance, User Interface (UI) & Experience"
681,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,Dashen Bank,Google Play,POSITIVE,0.9998127818107605,"Transaction Performance, User Interface (UI) & Experience"
682,በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.8832130432128906,"Transaction Performance, User Interface (UI) & Experience"
683,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9899314641952515,"Transaction Performance, User Interface (UI) & Experience"
684,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9997981190681458,"Transaction Performance, User Interface (UI) & Experience"
685,always updating bad stability,1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9964240193367004,"Transaction Performance, User Interface (UI) & Experience"
686,"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.999519944190979,"Transaction Performance, User Interface (UI) & Experience"
687,with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9930068254470825,"Transaction Performance, User Interface (UI) & Experience"
688,nice,5,2025-11-16,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,"Transaction Performance, User Interface (UI) & Experience"
689,eyita tips,1,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9007537364959717,"Transaction Performance, User Interface (UI) & Experience"
690,clear and presize,5,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9996238946914673,"Transaction Performance, User Interface (UI) & Experience"
691,smooth and easy!!!,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998213648796082,"Transaction Performance, User Interface (UI) & Experience"
692,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9971605539321899,"Transaction Performance, User Interface (UI) & Experience"
693,"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9918859004974365,"Transaction Performance, User Interface (UI) & Experience"
694,Very nice App.,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998617172241211,"Transaction Performance, User Interface (UI) & Experience"
695,system failure transfer to others account,2,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9988131523132324,"Transaction Performance, User Interface (UI) & Experience"
696,thank you,1,2025-11-13,Dashen Bank,Google Play,POSITIVE,0.9998352527618408,"Transaction Performance, User Interface (UI) & Experience"
697,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9978633522987366,"Transaction Performance, User Interface (UI) & Experience"
698,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9994845390319824,"Transaction Performance, User Interface (UI) & Experience"
699,wow dashen bank super app,5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9992703795433044,"Transaction Performance, User Interface (UI) & Experience"
700,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,Dashen Bank,Google Play,NEGATIVE,0.9995548129081726,"Transaction Performance, User Interface (UI) & Experience"
701,Best Mobile Banking App in Ethiopia .,5,2025-11-11,Dashen Bank,Google Play,POSITIVE,0.9997279047966003,"Transaction Performance, User Interface (UI) & Experience"
702,very nice app I have ever seen,5,2025-11-10,Dashen Bank,Google Play,POSITIVE,0.9998395442962646,"Transaction Performance, User Interface (UI) & Experience"
703,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,Dashen Bank,Google Play,NEGATIVE,0.9997878670692444,"Transaction Performance, User Interface (UI) & Experience"
704,it's good but is not fast,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.9160582423210144,"Transaction Performance, User Interface (UI) & Experience"
705,your financial system must improved,4,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.7152249217033386,"Transaction Performance, User Interface (UI) & Experience"
706,your service is too good,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.999098539352417,"Transaction Performance, User Interface (UI) & Experience"
707,good experience,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.9998599290847778,"Transaction Performance, User Interface (UI) & Experience"
708,ok,5,2025-11-08,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,"Transaction Performance, User Interface (UI) & Experience"
709,"Amazing app, 👏",5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997995495796204,"Transaction Performance, User Interface (UI) & Experience"
710,wooow,5,2025-11-07,Dashen Bank,Google Play,NEGATIVE,0.9839174747467041,"Transaction Performance, User Interface (UI) & Experience"
711,Nice app,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,"Transaction Performance, User Interface (UI) & Experience"
712,best,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,"Transaction Performance, User Interface (UI) & Experience"
713,"easy to use, friendly",5,2025-11-06,Dashen Bank,Google Play,POSITIVE,0.999752938747406,"Transaction Performance, User Interface (UI) & Experience"
714,"12yr more LC, UCP & ICC & loan",5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9304075837135315,"Transaction Performance, User Interface (UI) & Experience"
715,"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9997969269752502,"Transaction Performance, User Interface (UI) & Experience"
716,amzing,5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9989879727363586,"Transaction Performance, User Interface (UI) & Experience"
717,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998143315315247,"Transaction Performance, User Interface (UI) & Experience"
718,betam kerfafa naw,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9936383366584778,"Transaction Performance, User Interface (UI) & Experience"
719,exceptional,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998514652252197,"Transaction Performance, User Interface (UI) & Experience"
720,worst app ever,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9997803568840027,"Transaction Performance, User Interface (UI) & Experience"
721,"Dashen, always two step ahead.",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9996127486228943,"Transaction Performance, User Interface (UI) & Experience"
722,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9868883490562439,"Transaction Performance, User Interface (UI) & Experience"
723,👍,5,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
724,i am using,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9937612414360046,"Transaction Performance, User Interface (UI) & Experience"
725,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998525381088257,"Transaction Performance, User Interface (UI) & Experience"
726,wonderful app,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998787641525269,"Transaction Performance, User Interface (UI) & Experience"
727,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9031389951705933,"Transaction Performance, User Interface (UI) & Experience"
728,go ahead,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.999769389629364,"Transaction Performance, User Interface (UI) & Experience"
729,its supper,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9683655500411987,"Transaction Performance, User Interface (UI) & Experience"
730,Good,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,"Transaction Performance, User Interface (UI) & Experience"
731,it's so boring,1,2025-11-04,Dashen Bank,Google Play,NEGATIVE,0.9997939467430115,"Transaction Performance, User Interface (UI) & Experience"
732,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9986799359321594,"Transaction Performance, User Interface (UI) & Experience"
733,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9997314810752869,"Transaction Performance, User Interface (UI) & Experience"
734,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Dashen Bank,Google Play,NEGATIVE,0.9994889497756958,"Transaction Performance, User Interface (UI) & Experience"
735,Amazing,5,2025-11-03,Dashen Bank,Google Play,POSITIVE,0.999875545501709,"Transaction Performance, User Interface (UI) & Experience"
736,wow dashen bank,5,2025-11-03,Dashen Bank,Google Play,POSITIVE,0.9995077848434448,"Transaction Performance, User Interface (UI) & Experience"
737,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Dashen Bank,Google Play,NEGATIVE,0.944585382938385,"Transaction Performance, User Interface (UI) & Experience"
738,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Dashen Bank,Google Play,NEGATIVE,0.9997263550758362,"Transaction Performance, User Interface (UI) & Experience"
739,it's too slow,1,2025-11-01,Dashen Bank,Google Play,NEGATIVE,0.9997879862785339,"Transaction Performance, User Interface (UI) & Experience"
740,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Dashen Bank,Google Play,NEGATIVE,0.9991123080253601,"Transaction Performance, User Interface (UI) & Experience"
741,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Dashen Bank,Google Play,NEGATIVE,0.9994062185287476,"Transaction Performance, User Interface (UI) & Experience"
742,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Dashen Bank,Google Play,NEGATIVE,0.9998087286949158,"Transaction Performance, User Interface (UI) & Experience"
743,app is too slow not opening fast,1,2025-10-31,Dashen Bank,Google Play,NEGATIVE,0.9994286894798279,"Transaction Performance, User Interface (UI) & Experience"
744,good,5,2025-10-30,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,"Transaction Performance, User Interface (UI) & Experience"
745,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Dashen Bank,Google Play,NEGATIVE,0.9892114400863647,"Transaction Performance, User Interface (UI) & Experience"
746,very nise good,5,2025-10-30,Dashen Bank,Google Play,POSITIVE,0.999859094619751,"Transaction Performance, User Interface (UI) & Experience"
747,very interesting,5,2025-10-30,Dashen Bank,Google Play,POSITIVE,0.999863862991333,"Transaction Performance, User Interface (UI) & Experience"
748,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Dashen Bank,Google Play,POSITIVE,0.9886024594306946,"Transaction Performance, User Interface (UI) & Experience"
749,Excellent promotion,5,2025-10-30,Dashen Bank,Google Play,POSITIVE,0.9998637437820435,"Transaction Performance, User Interface (UI) & Experience"
750,viry good,5,2025-10-29,Dashen Bank,Google Play,POSITIVE,0.9997873902320862,"Transaction Performance, User Interface (UI) & Experience"
751,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Dashen Bank,Google Play,POSITIVE,0.9995148181915283,"Transaction Performance, User Interface (UI) & Experience"
752,it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Dashen Bank,Google Play,NEGATIVE,0.9997962117195129,"Transaction Performance, User Interface (UI) & Experience"
753,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998281002044678,"Transaction Performance, User Interface (UI) & Experience"
754,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9996851682662964,"Transaction Performance, User Interface (UI) & Experience"
755,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998050332069397,"Transaction Performance, User Interface (UI) & Experience"
756,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9994890689849854,"Transaction Performance, User Interface (UI) & Experience"
757,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997445940971375,"Transaction Performance, User Interface (UI) & Experience"
758,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998210072517395,"Transaction Performance, User Interface (UI) & Experience"
759,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.8051267266273499,"Transaction Performance, User Interface (UI) & Experience"
760,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997574687004089,"Transaction Performance, User Interface (UI) & Experience"
761,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997761845588684,"Transaction Performance, User Interface (UI) & Experience"
762,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9983078241348267,"Transaction Performance, User Interface (UI) & Experience"
763,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.998018741607666,"Transaction Performance, User Interface (UI) & Experience"
764,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9996919631958008,"Transaction Performance, User Interface (UI) & Experience"
765,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9954238533973694,"Transaction Performance, User Interface (UI) & Experience"
766,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9994518160820007,"Transaction Performance, User Interface (UI) & Experience"
767,"This is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998388290405273,"Transaction Performance, User Interface (UI) & Experience"
768,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997900128364563,"Transaction Performance, User Interface (UI) & Experience"
769,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998499155044556,"Transaction Performance, User Interface (UI) & Experience"
770,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998763799667358,"Transaction Performance, User Interface (UI) & Experience"
771,Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997556805610657,"Transaction Performance, User Interface (UI) & Experience"
772,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997450709342957,"Transaction Performance, User Interface (UI) & Experience"
773,stunning UI with reliable service!,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997430443763733,"Transaction Performance, User Interface (UI) & Experience"
774,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen Bank,Google Play,POSITIVE,0.9995073080062866,"Transaction Performance, User Interface (UI) & Experience"
775,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Dashen Bank,Google Play,POSITIVE,0.8331388235092163,"Transaction Performance, User Interface (UI) & Experience"
776,convinent,5,2025-10-22,Dashen Bank,Google Play,NEGATIVE,0.9798853993415833,"Transaction Performance, User Interface (UI) & Experience"
777,it is Excellent April jest continue more abeaten.....,4,2025-10-19,Dashen Bank,Google Play,POSITIVE,0.9983513355255127,"Transaction Performance, User Interface (UI) & Experience"
778,I like it,5,2025-10-18,Dashen Bank,Google Play,POSITIVE,0.9998593330383301,"Transaction Performance, User Interface (UI) & Experience"
